Job Title,Company Name,Location,Contract Type,Niveau Etude,Secteur,Teletravail,Experience,Salaire,skills
Stage - Data Engineer H/F,Numberly,Paris 1er - 75,CDI,Bac +5,,False,,,"['kubernetes', 'python', 'rest', 'c', 'esp', 'hadoop', 'docker', 'big data', 'spark', 'core']"
Product Owner Sig H/F,Magellium Artal Group,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['c', 'esp']"
Customer Success Manager F - M H/F,Newfund,Lyon 1er - 69,CDI,"Bac +3, Bac +4",,True,,34 000 - 40 000 EUR par an,"['unity', 'rest', 'c', 'esp', 'integration', 'ada']"
Backend Developer .Net Core H/F,veepee_france,Saint-Denis - 93,CDI,Bac +5,,False,,,"['.net', 'c', 'esp', 'java', 'integration', 'diversity', 'react', 'postgresql', 'javascript', 'core', 'scala']"
Data Engineer Scala - Spark Senior H/F,Itnovem,Nantes - 44,CDI,,,False,,40 000 - 45 000 EUR par an,"['data science', 'ansible', 'data engineering', 'c', 'esp', 'spark', 'scala']"
Application Security Engineer H/F,Chanel,Neuilly-sur-Seine - 92,CDI,Bac +5,,False,,,"['unity', 'security', 'c', 'java', 'application security', 'javascript']"
Data Engineer H/F,Sia Partners,Paris 1er - 75,CDI,Bac +5,Services aux Entreprises,False,,,"['python', 'data science', 'rest', 'c', 'esp', 'hadoop', 'machine learning', 'big data', 'ada', 'spark', 'tensorflow', 'postgresql', 'devops']"
Maintenance And Mechanical Engineer La Ciotat Fr 13600 H/F,Jobs2web,La Ciotat - 13,CDI,Bac +5,Secteur informatique • ESN,False,,40 000 - 45 000 EUR par an,"['unity', 'c', 'al design', 'rust']"
Service Reliability Engineer DevOps - Paris H/F,Deepki,Paris 1er - 75,CDI,,,False,,65 000 - 70 000 EUR par an,"['influxdb', 'python', 'ansible', 'containers', 'unity', 'security', 'rest', 'c', 'ios', 'code review', 'esp', 'terraform', 'mongodb', 'docker', 'programming languages', 'testing', 'linux', 'devops', 'core']"
#Aggp2024 Graduate Cyber Security Developer M - F H/F,Airbus,Paris 1er - 75,CDI,Bac +5,,False,,,"['nginx', 'python', 'unity', 'security', 'typing', 'rest', 'c', 'css', 'angular', 'esp', 'java', 'integration', 'mongodb', 'docker', 'testing', 'react', 'al design', 'postgresql', 'javascript', 'scala']"
Senior Frontend Engineer - Discover Squad H/F,BlaBlaCar,Paris 1er - 75,CDI,"Bac +3, Bac +4",,True,,40 000 - 50 000 EUR par an,"['html5', 'kubernetes', 'web design', 'unity', 'rest', 'c', 'css', 'web performance optimization', 'code review', 'esp', 'docker', 'diversity', 'react', 'node.js']"
Safety & Rams Engineer New Energies W - M - Venette Fr Compiègne Hauts-De-France Fr H/F,Plastic Omnium,Compiègne - 60,CDI,Bac +5,,False,,,"['corda', 'security', 'electron', 'c', 'esp', 'integration', 'perl', 'scala']"
React Frontend Engineer - Intern H/F,Kyriba,Saint-Cloud - 92,CDI,"Bac +3, Bac +4",,False,,,"['unity', 'electron', 'c', 'productivity', 'esp', 'react', 'apps', 'computer science']"
Stage de Fin d'Études - Data Engineer H/F,Sia Partners,Paris 1er - 75,Stage,Bac +5,Services aux Entreprises,False,Exp. + 7 ans,,"['python', 'data science', 'rest', 'c', 'esp', 'hadoop', 'machine learning', 'big data', 'ada', 'spark', 'tensorflow', 'postgresql', 'devops']"
Project Management Officer H/F,Turner & Townsend,Paris 1er - 75,CDI,Bac +5,,False,,,"['c', 'esp', 'integration']"
Junior Data Engineer Voreppe Fr 38341 H/F,Constellium,Voreppe - 38,CDI,Bac +5,,True,,,"['python', 'rest', 'github', 'c', 'ios', 'esp', 'diversity', 'github', 'computer science', 'core']"
Full-Stack Developer .Net - React - CDI H/F,veepee_france,Paris 1er - 75,CDI,Bac +5,,False,,,"['kubernetes', 'microservices', '.net', 'c', 'esp', 'integration', 'diversity', 'react', 'postgresql', 'scala']"
Stage de Fin d'Études - Platform Engineer DevOps H/F,Sia Partners,Paris 1er - 75,Stage,Bac +5,Services aux Entreprises,False,Exp. + 7 ans,,"['kubernetes', 'python', 'data science', 'containers', 'microservices', 'data engineering', 'c', 'esp', 'terraform', 'docker', 'ada', 'rust', 'devops', 'core']"
Data Engineer Expérimenté H/F,Onepoint,Aix-en-Provence - 13,CDI,,,False,,,"['analytics', 'rest', 'c', 'hadoop', 'lumen', 'big data', 'spark', 'devops', 'core']"
Data Scientist H/F,Adonis,Paris 8e - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['analytics', 'python', 'data science', 'rest', 'c', 'hadoop', 'machine learning', 'deep learning', 'big data', 'spark', 'scala']"
Global Solutions Architect EMEA Automfg sa Tier H/F,Amazon,Courbevoie - 92,CDI,Bac +5,,False,,,"['amazon web services', 'analytics', 'unity', 'security', 'c', 'esp', 'rust', 'scala']"
Dev Senior Front React H/F,Adevinta,Nantes - 44,CDI,,,False,,30 000 - 40 000 EUR par an,"['corda', 'unity', 'rest', 'c', 'css', 'angular', 'code review', 'esp', 'java', 'diversity', 'testing', 'react', 'javascript', 'devops']"
Global Solutions Architect Automotive & Manufacturing H/F,Amazon,Courbevoie - 92,CDI,Bac +5,,False,,,"['amazon web services', 'analytics', 'unity', 'security', 'c', 'esp', 'rust', 'scala']"
DevOps Engineer Block Storage Flex - Remote H/F,Iliad,Paris - 75,CDI,,,False,,,"['kubernetes', 'c', 'esp']"
Technicien de Mise en Service CDI H/F,Tetra Pak,Puteaux - 92,CDI,"Bac +3, Bac +4",,False,,26 000 - 32 000 EUR par an,"['unity', 'electronics', 'electron', 'c', 'esp', 'diversity']"
Frontend Engineer H/F,Loft Orbital Solutions,Toulouse - 31,CDI,,,False,,,"['unity', 'security', 'graphql', 'c', 'slack', 'css', 'esp', 'docker', 'diversity', 'react', 'apps', 'rust']"
Confirmed Analytics Engineer - Data Bus & Train H/F,BlaBlaCar,Paris 1er - 75,CDI,Bac +5,,True,,,"['analytics', 'python', 'unity', 'rest', 'data engineering', 'c', 'nix', 'esp', 'diversity']"
Data Engineer - Machine Learning H/F,Withings,Issy-les-Moulineaux - 92,Stage,Bac +5,,False,Exp. + 7 ans,,"['python', 'datasets', 'rest', 'electron', 'c', 'esp', 'diversity', 'testing', 'healthcare', 'machine learning', 'rust', 'computer science']"
Senior Qa Analyst H/F,Hivebrite,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['analytics', 'rest', 'github', 'c', 'ios', 'esp', 'testing', 'github', 'healthcare', 'computer science', 'core', 'scala']"
DevOps Engineer Remote H/F,Pennylane,Paris 1er - 75,CDI,,,False,,,"['unity', 'security', 'rest', 'splunk', 'c', 'esp', 'application security', 'diversity', 'healthcare', 'rust', 'devops', 'scala']"
Ingenieur Qualite et Methodes Logicielles H/F,Airbus,Toulouse - 31,CDI,,,False,,,"['security', 'c', 'dos', 'esp', 'ada', 'core']"
R&D - Product Dvl Engineer I Pontoise 95 Fr 95300 H/F,Te Connectivity,Pontoise - 95,Stage,Bac +5,,False,Exp. + 7 ans,1 200 EUR par mois,"['typing', 'electron', 'c', 'esp', 'integration', 'testing', 'al design']"
Pre-Sales Solutions Architect Storage H/F,Scaleway,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['c', 'answers', 'esp', 'linux', 'computer science']"
Qa Engineer H/F,Ledger,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,35 000 - 45 000 EUR par an,"['kubernetes', 'containers', 'unity', 'rest', 'ledger', 'c', 'ios', 'nix', 'docker', 'testing', 'rust']"
DevOps Engineer - Engineering Tools All Genders H/F,Dailymotion,Paris 1er - 75,CDI,,,False,,65 000 - 70 000 EUR par an,"['kubernetes', 'python', 'containers', 'microservices', 'c', 'mysql', 'esp', 'integration', 'terraform', 'linux', 'devops']"
Concepteur Développeur Java - JEE H/F,Caisse Nationale d'Assurance Vieillesse (CNAV),Saint-Denis - 93,CDI,Bac +5,Service public autres,False,Exp. 1 à 7 ans,,"['rest', 'c', 'esp']"
CDI - Ingénieur Développement de Cartes Électroniques M - F H/F,STMicroelectronics,Sophia-Antipolis - 06,CDI,Bac +5,,False,Exp. 1 à 7 ans,48 000 - 52 000 EUR par an,"['electronics', 'security', 'electron', 'c']"
Engineering Manager F - M - D H/F,Decathlon,Lille - 59,CDI,Bac +5,,True,,,"['kubernetes', 'github', 'c', 'slack', 'windows', 'angular', 'esp', 'java', 'docker', 'fuse', 'github', 'vue.js']"
Ingenieur Java - JEE Rennes Bretagne E Fr H/F,Jobs2web,Bretagne - 90,Stage,Bac +5,Secteur informatique • ESN,False,Exp. + 7 ans,,"['c', 'php', 'angular', 'esp', 'java', 'devops']"
Account Executive Expert - SAP Digital Supply Chain Levallois-Perret Fr 92300 H/F,Jobs2web,Levallois-Perret - 92,CDI,,,False,,3 500 - 4 500 EUR par mois,"['analytics', 'unity', 'rest', 'c', 'esp', 'economics', 'machine learning']"
Gifting Designer H/F,Louis Vuitton,Paris 1er - 75,CDI,Bac +5,,False,Exp. + 7 ans,,"['c', 'esp']"
CDI Développeur Logiciel Outils Senior C++ Qt H/F,Quantic Dream,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['c', 'esp']"
Data Architect H/F,Trimane,Puteaux - 92,CDI,Bac +5,Secteur informatique • ESN,False,,,"['python', 'data science', 'rest', 'c', 'esp', 'java', 'hadoop', 'mongodb', 'docker', 'machine learning', 'hbase', 'deep learning', 'big data', 'spark', 'scala']"
Développeur Concepteur Bigdata - Rennes Bretagne 35 Fr H/F,Jobs2web,Bretagne - 90,CDI,,,False,,,"['kubernetes', 'c', 'java', 'hadoop', 'docker', 'hbase', 'big data', 'ada', 'devops']"
Développeur Big Data Confirmé - Toulouse Occitanie N Fr H/F,Jobs2web,Latour-de-France - 66,CDI,Bac +5,Secteur informatique • ESN,False,,,"['analytics', 'python', 'cassandra', 'data science', '.net', 'c', 'ios', 'data visualization', 'esp', 'java', 'hadoop', 'mongodb', 'big data', 'spark']"
Backend Developer .Net Core - CDI H/F,veepee_france,Paris 1er - 75,CDI,Bac +5,,False,,35 000 - 60 000 EUR par an,"['.net', 'c', 'esp', 'java', 'integration', 'mongodb', 'diversity', 'react', 'postgresql', 'javascript', 'core', 'scala']"
Accelerator - Digital Lead Developer - All Gender H/F,Sanofi,Paris 1er - 75,CDI,,,False,,,"['analytics', 'unity', 'cross-platform', 'microservices', 'rest', 'graphql', 'c', 'esp', 'diversity', 'healthcare', 'artificial intelligence', 'react', 'node.js', 'computer science', 'core', 'scala']"
Account Executive - German Speaker F - M - X H/F,Yousign,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['unity', 'c', 'dos', 'esp', 'ada', 'perl', 'salesforce']"
Stage - Ingénieur en Développement Web Logiciel Hypervision H/F,CS Group,Toulouse - 31,Stage,Bac +5,,False,Exp. + 7 ans,,"['python', 'android', 'c', 'visual studio code', 'esp', 'react']"
Track Design Manager H/F,Alstom,Saint-Ouen - 41,CDI,Bac +5,Secteur Energie • Environnement,False,,,"['unity', 'c', 'esp', 'integration']"
Accelerator - Digital Full Stack Developer - All Gender H/F,Sanofi,Paris 1er - 75,CDI,Bac +5,,True,,,"['analytics', 'unity', 'cross-platform', 'microservices', 'rest', 'graphql', 'c', 'esp', 'diversity', 'healthcare', 'artificial intelligence', 'react', 'node.js', 'computer science', 'core', 'scala']"
Ios Engineer H/F,Qonto,Paris 1er - 75,CDI,Bac +5,,True,,,"['unity', 'android', 'c', 'ios', 'esp', 'diversity', 'testing', 'firebase', 'swift']"
Full Stack Software Developer- Node - React H/F,Charles River Laboratories,Paris 1er - 75,CDI,Bac +5,,True,,,"['unity', 'rest', 'c', 'productivity', 'css', 'mysql', 'devsecops', 'angular', 'esp', 'java', 'integration', 'mongodb', 'programming languages', 'testing', 'react', 'apps', 'hbase', 'node.js', 'javascript', 'devops', 'computer science', 'scala']"
Architecte Fonctionnel - Urbaniste Si H/F,Boulanger,Lesquin - 59,CDI,Bac +5,,False,Exp. + 7 ans,55 000 - 70 000 EUR par an,"['c', 'dos']"
Business Processes Senior Consultant - Analytics And Insight - F - M Levallois-Perret Fr 92300 H/F,Jobs2web,Levallois-Perret - 92,CDI,Bac +5,Secteur informatique • ESN,True,,,"['analytics', 'unity', 'rest', 'c', 'esp', 'computer science']"
Business Processes Senior Consultant - Analytics And Insight Levallois-Perret Fr 92300 H/F,Jobs2web,Levallois-Perret - 92,CDI,Bac +5,Secteur informatique • ESN,True,,,"['analytics', 'unity', 'rest', 'c', 'esp', 'computer science']"
Stage - Ingénieur en Développement C++ Logiciel Hypervision et Simulation H/F,CS Group,Toulouse - 31,Stage,Bac +5,,False,Exp. + 7 ans,,"['python', 'c', 'esp']"
SAP Senior Data Scientist - Ml Engineer F - M Mougins Cedex Fr 06254 H/F,Jobs2web,Mougins - 06,CDI,Bac +5,Secteur informatique • ESN,True,,,"['kubernetes', 'analytics', 'python', 'data science', 'unity', 'rest', 'c', 'code review', 'machine learning']"
SAP Senior Data Scientist - Data Engineer F - M Mougins Cedex Fr 06254 H/F,Jobs2web,Mougins - 06,CDI,Bac +5,Secteur informatique • ESN,True,,,"['kubernetes', 'analytics', 'python', 'data science', 'unity', 'rest', 'c', 'code review', 'esp', 'java', 'integration', 'machine learning', 'deep learning', 'big data', 'spark', 'javascript', 'devops', 'computer science', 'scala']"
Ml Ops Engineer - All Genders H/F,Sanofi,Lyon 1er - 69,CDI,,,False,,70 000 - 90 000 EUR par an,"['kubernetes', 'analytics', 'python', 'data science', 'datasets', 'security', 'rest', 'github', 'data engineering', 'c', 'esp', 'terraform', 'docker', 'diversity', 'programming languages', 'github', 'healthcare', 'artificial intelligence', 'machine learning', 'apps', 'ada', 'spark', 'computer science']"
Qa Engineer H/F,Ledger,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,35 000 - 45 000 EUR par an,"['kubernetes', 'containers', 'unity', 'rest', 'ledger', 'c', 'ios', 'nix', 'docker', 'testing', 'rust']"
Simulation Application Owner France - Lyon Fr H/F,Solvay,Lyon 1er - 69,CDI,Bac +5,,True,,,"['unity', 'security', 'c', 'windows', 'esp', 'diversity', 'economics', 'react', 'scala']"
Network Engineer H/F,Kyriba,Saint-Cloud - 92,CDI,Bac +5,,False,,40 000 - 50 000 EUR par an,"['snmp', 'unity', 'c', 'windows', 'promises', 'esp', 'linux', 'core']"
System Security Engineer H/F,Loft Orbital Solutions,Toulouse - 31,CDI,Bac +5,Secteur informatique • ESN,False,,50 000 - 60 000 EUR par an,"['kubernetes', 'python', 'unity', 'security', 'c', 'slack', 'esp', 'diversity', 'rust']"
Consultant Teamcenter Occitanie 31 Fr H/F,Jobs2web,Latour-de-France - 66,CDI,Bac +5,Secteur informatique • ESN,False,Exp. + 7 ans,,"['c', 'dos', 'esp', 'java']"
Data Scientist - Recommandation H/F,Adevinta,Paris - 75,CDI,Bac +5,Services aux Entreprises,False,,,"['kubernetes', 'python', 'data science', 'unity', 'android', 'papers', 'c', 'ios', 'esp', 'machine learning', 'ada', 'spark', 'tensorflow']"
Autopilot Control Design System Engineer M - F H/F,Alstom,Saint-Ouen - 41,CDI,Bac +5,Secteur Energie • Environnement,False,,,"['security', 'rest', 'c', 'esp', 'diversity']"
Security Architect H/F,Ledger,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['unity', 'security', 'rest', 'ledger', 'c', 'esp', 'application security', 'scala']"
Ingénieur Support Logiciel Embarqué Tcms H/F,Alstom,Villeurbanne - 69,CDI,Bac +5,Secteur Energie • Environnement,False,,28 371 - 28 372 EUR par an,"['c', 'esp', 'c/c++', 'ada', 'linux']"
Data Scientist H/F,Back Market,Paris 1er - 75,CDI,Bac +5,,False,,,"['generative ai', 'python', 'data science', 'unity', 'datasets', 'typing', 'rest', 'electron', 'c', 'code review', 'computer vision', 'diversity', 'testing', 'machine learning', 'talks', 'core']"
Growth Developer - CDI - Lyon H/F,Upfluence,Lyon 1er - 69,Stage,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,30 000 EUR par an,"['unity', 'c', 'esp', 'integration', 'diversity', 'core']"
Ingénieur Logiciel Embarqué H/F,Médiane Système,Massy - 91,CDI,Bac +5,Secteur Energie • Environnement,False,,,"['python', 'c', 'esp', 'linux']"
Consultant DevOps CI - CD - Innovative Tech H/F,Devoteam,Lyon 1er - 69,CDI,,,False,,36 000 - 39 000 EUR par an,"['kubernetes', 'ansible', 'c', 'esp', 'terraform', 'selenium', 'ada', 'linux', 'devops', 'salesforce']"
Principal Data Engineer H/F,Ogury,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['analytics', 'python', 'unity', 'rest', 'data engineering', 'c', 'esp', 'scala']"
Security Engineer + Fr - En - Tunis H/F,Free2move,Paris 1er - 75,CDI,Bac +5,,True,,,"['nginx', 'python', 'unity', 'security', 'rest', 'splunk', 'c', 'devsecops', 'dos', 'esp', 'java', 'docker', 'testing', 'ada', 'computer science']"
Android Engineer H/F,Qonto,Paris 1er - 75,CDI,Bac +5,,True,,,"['unity', 'android', 'rest', 'c', 'ios', 'esp', 'diversity', 'testing', 'firebase', 'kotlin']"
Senior Data Engineer H/F,Pennylane,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['analytics', 'unity', 'data engineering', 'c', 'esp', 'terraform', 'diversity', 'healthcare', 'machine learning', 'rust']"
3M Stage F - HMise en Place Intégration Continue Sous Gitlab H/F,Alstom,Aix-en-Provence - 13,Stage,Bac +5,Secteur Energie • Environnement,False,Exp. + 7 ans,,['c']
Architecte Logiciel - Linux Embarqué H/F,Alstom,Villeurbanne - 69,CDI,Bac +5,Secteur Energie • Environnement,False,,,"['c', 'esp', 'linux']"
Technical Support Engineer Full Remote Possible H/F,Pennylane,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,40 000 - 50 000 EUR par an,"['unity', 'rest', 'c', 'answers', 'integration', 'healthcare', 'ada', 'rust', 'computer science', 'swift', 'scala']"
Développeur Full Stack - Rennes Bretagne 35 Fr H/F,Jobs2web,Bretagne - 90,CDI,Bac +5,Secteur informatique • ESN,True,,35 000 - 50 000 EUR par an,"['python', 'eslint', 'redux', 'rest', 'c', 'flask', 'ios', 'angular', 'java', 'docker', 'react', 'javascript']"
Ingénieur d'Affaires et d'Application Expérimenté H/F,Adoc Talent Management,Paris - 75,CDI,Bac +5,Services aux Entreprises,False,,45 000 - 55 000 EUR par an,"['security', 'rest', 'c', 'ios', 'esp', 'integration', 'ada', 'computer science']"
Backend GO Developer H/F,Adevinta,Paris - 75,CDI,Bac +5,Services aux Entreprises,False,,35 000 - 60 000 EUR par an,"['unity', 'android', 'microservices', 'rest', 'c', 'ios', 'esp', 'integration', 'testing', 'postgresql', 'devops', 'scala']"
Experienced Solutions Engineer Publishing Ops H/F,Voodoo,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['analytics', 'python', 'unity', 'c', 'ios', 'java', 'integration', 'programming languages', 'testing', 'healthcare', 'ada', 'swift']"
Senior Rf Systems Engineer H/F,Loft Orbital Solutions,Toulouse - 31,CDI,,,False,,,"['unity', 'electronics', 'security', 'electron', 'c', 'slack', 'esp', 'integration', 'diversity', 'rust']"
DevOps Engineer W - M - Nb H/F,Ubisoft,Bordeaux - 33,CDI,,,False,,40 000 - 50 000 EUR par an,"['kubernetes', 'python', 'unity', 'c', 'sass', 'esp', 'java', 'integration', 'docker', 'programming languages', 'c/c++', 'site reliability engineering', 'testing', 'talks', 'javascript', 'devops', 'computer science', 'scala']"
Senior Site Reliability Engineer H/F,Gorgias,Paris 1er - 75,CDI,Bac +5,Services aux Entreprises,False,,,"['kubernetes', 'python', 'unity', 'security', 'c', 'esp', 'integration', 'terraform', 'programming languages', 'apps', 'postgresql', 'linux', 'computer science', 'core', 'scala']"
Junior Formation Engineer H/F,Verkor,Grenoble - 38,CDI,Bac +5,,False,,,"['python', 'unity', 'c', 'productivity', 'esp', 'testing', 'healthcare', 'machine learning', 'ada', 'tensorflow']"
Consultant DevOps CI - CD - Innovative Tech H/F,Devoteam,Nantes - 44,CDI,,,False,,30 000 - 40 000 EUR par an,"['kubernetes', 'ansible', 'c', 'esp', 'terraform', 'selenium', 'big data', 'ada', 'linux', 'devops', 'salesforce']"
Software Architect - Embedded Linux M H/F,Alstom,Villeurbanne - 69,CDI,Bac +5,Secteur Energie • Environnement,False,,,"['c', 'esp', 'testing', 'linux']"
Junior Data Consultant H/F,Artefact,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['data science', 'c', 'esp']"
Backend Engineer W - M - Nb H/F,Ubisoft,Bordeaux - 33,CDI,,,False,,60 000 EUR par an,"['python', 'unity', 'c', 'sass', 'esp', 'java', 'integration', 'programming languages', 'c/c++', 'talks', 'computer science', 'scala']"
